order_id,order_date,category,channel,quantity,revenue,cogs
NR-5203,2025-02-07,Electronics,Retail Store,2,497.56,266.02
NR-8140,2026-04-22,Outdoor,Web,2,207.39,105.35
NR-6171,2025-07-10,Home Goods,Retail Store,3,186.98,99.74
NR-8527,2026-06-05,Apparel,Marketplace,1,48.48,23.04
NR-5766,2025-05-20,Electronics,Retail Store,1,220.42,117.24
NR-8067,2026-04-22,Apparel,Web,3,142.85,66.18
NR-8265,2026-05-21,Home Goods,Retail Store,1,71.44,37.1
NR-6913,2025-11-14,Electronics,Retail Store,2,399.16,248.64
NR-6766,2025-10-12,Home Goods,Web,1,70.41,36.44
NR-5987,2025-06-09,Home Goods,Web,1,68.57,37.79
NR-7977,2026-04-05,Electronics,Web,2,404.95,306.95
NR-7974,2026-04-01,ELECTRONICS,Retail Store,3,690.81,521.98
NR-6884,2025-10-17,Outdoor,Web,2,200.51,101.96
NR-8456,2026-06-17,Home Goods,Web,2,137.55,70.95
NR-6706,2025-10-05,Electronics,Web,1,224.26,126.84
NR-7536,2026-01-16,Outdoor,Retail Store,2,167.1,81.4
NR-6223,2025-07-22,Beauty,Web,3,89.78,36.38
NR-7691,2026-02-09,Beauty,Retail Store,2,76.14,30.68
NR-7495,2026-01-23,Beauty,Web,1,31.34,12.6
NR-8423,2026-06-11,Electronics,Web,3,690.82,532.54
NR-7436,2026-01-04,Apparel,Retail Store,2,113.17,53.82
NR-7870,2026-03-05,Apparel,Retail Store,3,132.02,61.92
NR-8435,2026-06-15,Electronics,Retail Store,1,218.29,169.36
NR-7395,2026-01-04,Home Goods,Retail Store,2,117.74,64.39
NR-6835,2025-10-12,Beauty,Retail Store,3,112.04,45.8
NR-7728,2026-02-12,Outdoor,Retail Store,3,283.83,147.35
NR-7177,2025-12-06,Home Goods,Web,3,232.3,127.34
NR-5365,2025-02-07,Outdoor,Web,2,194.4,93.82
NR-8543,2026-06-17,Beauty,Web,1,31.83,12.92
NR-6051,2025-06-17,Beauty,Retail Store,1,32.67,13.24
NR-6336,2025-08-11,Home Goods,Web,2,142.44,76.97
NR-8306,2026-05-04,Apparel,Web,2,106.97,51.06
NR-6996,2025-11-18,Apparel,Web,1,55.19,27.7
NR-5923,2025-06-19,Electronics,Web,2,430.33,232.8
NR-7009,2025-11-02,Apparel,Web,1,45.22,22.57
NR-5677,2025-04-27,Apparel,Web,1,54.71,26.27
NR-5127,2025-01-07,Beauty,Web,2,69.7,27.91
NR-5327,2025-02-21,Beauty,Marketplace,1,27.84,10.59
NR-8287,2026-05-23,Apparel,Web,2,104.91,49.65
NR-8569,2026-06-27,Beauty,Marketplace,1,30.11,11.8
NR-5779,2025-05-25,Electronics,Web,3,645.54,334.58
NR-6613,2025-09-23,Beauty,Web,1,33.28,13.18
NR-6543,2025-09-07,Home Goods,Web,2,142.35,71.04
NR-6017,2025-06-21,Apparel,Web,1,49.21,22.58
NR-5037,2025-01-19,Electronics,Web,3,747.2,419.89
NR-8633,2026-06-14,Outdoor,Marketplace,2,188.21,91.33
NR-5798,2025-05-18,Home Goods,Marketplace,3,197.01,102.38
NR-5943,2025-06-09,Electronics,Web,1,225.81,124.03
NR-5561,2025-04-21,Electronics,Web,2,386.93,216.17
NR-8219,2026-05-13,Electronics,Web,3,688.82,522.14
NR-6131,2025-07-18,Electronics,Web,3,564.57,306.8
NR-5631,2025-04-17,Home Goods,Marketplace,2,120.91,59.75
NR-6832,2025-10-02,Beauty,Retail Store,1,38.13,14.89
NR-6727,2025-10-17,Electronics,Web,1,210.59,125.04
NR-6717,2025-10-26,Electronics,Marketplace,2,404.1,241.41
NR-5670,2025-04-12,Apparel,Retail Store,2,103.68,53.79
NR-5957,2025-06-03,Home Goods,Web,1,74.71,40.11
NR-5021,2025-01-12,Electronics,Retail Store,3,647.92,347.08
NR-8304,2026-05-26,Apparel,Web,1,51.55,24.63
NR-6483,2025-08-24,Outdoor,Marketplace,1,86.2,43.93
NR-7776,2026-03-04,Electronics,Retail Store,2,513.08,345.55
NR-6452,2025-08-13,Beauty,Web,3,103.66,40.22
NR-8039,2026-04-22,Apparel,Retail Store,3,148.12,74.23
NR-6124,2025-07-26,Electronics,Web,1,251.96,137.16
NR-5138,2025-01-13,Beauty,Web,1,27.37,10.44
NR-5061,2025-01-11,Home Goods,Retail Store,1,63.82,32.64
NR-6876,2025-10-04,Outdoor,Marketplace,2,176.89,90.53
NR-5008,2025-01-10,Electronics,Retail Store,3,607.34,317.47
NR-8341,2026-05-15,Beauty,Retail Store,3,110.19,43.19
NR-5371,2025-03-19,Electronics,Retail Store,1,263.49,135.56
NR-7663,2026-02-03,Apparel,Web,1,54.62,26.82
NR-5692,2025-04-14,beauty,Marketplace,2,56.22,22.51
NR-5198,2025-02-27,Electronics,Retail Store,1,255.67,137.15
NR-5081,2025-01-21,Apparel,Retail Store,3,144.89,69.06
NR-5398,2025-03-22,Electronics,Web,1,202.21,109.27
NR-5817,2025-05-24,Home Goods,Web,2,118.86,60.51
NR-5403,2025-03-18,Electronics,Retail Store,1,196.92,109.87
NR-5891,2025-05-22,Outdoor,Retail Store,2,206.38,106.54
NR-6398,2025-08-26,Apparel,Web,2,110.18,53.62
NR-5003,2025-01-27,Electronics,Web,2,459.24,259.98
NR-6030,2025-06-19,Beauty,Web,1,29.72,11.31
NR-5383,2025-03-24,Electronics,Web,3,612.18,341.09
NR-5308,2025-02-15,Beauty,Marketplace,3,85.74,31.92
NR-7508,2026-01-08,Outdoor,Web,2,224.43,116.03
NR-5654,2025-04-13,Apparel,Web,3,159.4,81.4
NR-5060,2025-01-04,Home Goods,Web,3,191.72,99.26
NR-6436,2025-08-17,Beauty,Web,1,33.6,13.64
NR-5648,2025-04-17,Apparel,Web,3,130.1,66.92
NR-6620,2025-09-01,Beauty,Web,2,74.82,30.48
NR-8051,2026-04-23,Apparel,Web,2,100.44,46.99
NR-5550,2025-03-09,Outdoor,Web,2,177.98,86.44
NR-8122,2026-04-20,Beauty,Retail Store,2,56.5,21.75
NR-5577,2025-04-20,Electronics,Web,2,376.09,204.53
NR-6251,2025-07-23,Beauty,Retail Store,1,28.73,11.47
NR-7350,2026-01-10,Electronics,Web,2,398.21,257.28
NR-7582,2026-02-13,Electronics,Web,2,513.26,328.23
NR-6390,2025-08-08,Apparel,Web,2,85.37,42.35
NR-6158,2025-07-27,Home Goods,Retail Store,3,172.2,85.72
NR-5323,2025-02-03,Beauty,Web,2,69.14,27.39
NR-7853,2026-03-16,Apparel,Marketplace,1,48.13,22.95
NR-5918,2025-06-02,Electronics,Web,2,479.14,278.32
NR-5996,2025-06-04,Apparel,Retail Store,2,96.48,46.23
NR-5904,2025-05-12,Outdoor,Retail Store,1,92.12,46.7
NR-6676,2025-09-16,Outdoor,Retail Store,1,100.05,49.18
NR-6857,2025-10-07,Outdoor,Marketplace,1,91.28,47.72
NR-6294,2025-08-10,Electronics,Marketplace,2,525.48,283.4
NR-8071,2026-04-17,Apparel,Retail Store,1,43.86,20.93
NR-6723,2025-10-13,Electronics,Retail Store,3,717.25,432.3
NR-8222,2026-05-25,Electronics,Web,3,629.27,469.55
NR-6539,2025-09-14,Home Goods,Web,2,152.08,74.71
NR-6858,2025-10-10,Outdoor,Marketplace,1,86.17,43.44
NR-5926,2025-06-05,Electronics,Retail Store,1,257.23,149.42
NR-6344,2025-08-24,Home Goods,Web,3,219.42,118.56
NR-6637,2025-09-03,Beauty,Web,1,35.2,14.08
NR-7023,2025-11-26,Apparel,Marketplace,2,85.56,42.25
NR-5790,2025-05-25,Home Goods,Web,3,181.29,94.57
NR-8301,2026-05-16,Apparel,Marketplace,3,129.91,61.16
NR-8116,2026-04-19,Beauty,Web,3,99.62,39.37
NR-5057,2025-01-05,Home Goods,Marketplace,1,75.56,36.67
NR-6584,2025-09-20,Apparel,Web,3,160.75,72.67
NR-7207,2025-12-04,Apparel,Marketplace,1,46.11,20.86
NR-6799,2025-10-08,Apparel,Web,2,98.82,45.49
NR-8028,2026-04-19,Home Goods,Retail Store,1,77.52,41.02
NR-8179,2026-04-12,Outdoor,Retail Store,1,105.63,53.7
NR-5341,2025-02-11,Outdoor,Marketplace,1,90.79,43.45
NR-6585,2025-09-07,Apparel,Marketplace,2,83.08,38.29
NR-7932,2026-03-11,Outdoor,Web,3,317.9,163.81
NR-6819,2025-10-11,Beauty,Web,3,86.69,35.28
NR-6579,2025-09-07,Apparel,Retail Store,3,172.0,83.27
NR-5545,2025-03-27,Outdoor,Web,1,110.89,58.37
NR-6707,2025-10-09,Electronics,Web,2,461.61,262.61
NR-8285,2026-05-14,Apparel,Web,2,102.42,48.49
NR-7036,2025-11-25,Beauty,Web,1,34.35,13.45
NR-8201,2026-05-21,Electronics,Web,2,421.74,326.2
NR-8208,2026-05-05,Electronics,Marketplace,3,639.72,486.31
NR-7143,2025-12-14,Electronics,Marketplace,1,203.2,130.2
NR-7512,2026-01-02,Outdoor,Web,1,101.52,52.23
NR-5970,2025-06-06,Home Goods,Retail Store,3,232.89,127.59
NR-5313,2025-02-19,Beauty,Retail Store,2,76.57,29.53
NR-8589,2026-06-21,Outdoor,Retail Store,3,302.81,157.21
NR-5339,2025-02-27,Outdoor,Retail Store,3,329.2,169.43
NR-5218,2025-02-01,Electronics,Web,3,611.63,323.39
NR-5195,2025-02-02,Electronics,Marketplace,3,702.28,388.39
NR-6812,2025-10-26,Apparel,Web,3,171.8,82.85
NR-8540,2026-06-17,Beauty,Web,2,67.71,27.15
NR-7017,2025-11-02,Apparel,Web,1,48.96,23.44
NR-8323,2026-05-14,Beauty,Marketplace,2,74.18,29.91
NR-6936,2025-11-04,Electronics,Retail Store,3,625.49,358.7
NR-8043,2026-04-10,Apparel,Retail Store,1,47.02,21.89
NR-6471,2025-08-25,Outdoor,Web,3,292.67,142.39
NR-7332,2026-01-25,Electronics,Web,3,784.63,520.77
NR-6905,2025-11-23,Electronics,Web,3,785.43,463.91
NR-6992,2025-11-11,Apparel,Web,2,92.93,46.48
NR-5196,2025-02-20,Electronics,Web,2,460.85,257.65
NR-5462,2025-03-10,Apparel,Retail Store,1,55.47,26.46
NR-6305,2025-08-22,Electronics,Web,2,409.74,238.2
NR-6007,2025-06-04,Apparel,Web,1,45.77,21.56
NR-5106,2025-01-16,Apparel,Retail Store,3,126.67,62.67
NR-7010,2025-11-26,Apparel,Retail Store,2,82.36,41.51
NR-8049,2026-04-08,Apparel,Retail Store,1,48.8,23.45
NR-6035,2025-06-23,Beauty,Retail Store,3,95.47,36.11
NR-7484,2026-01-08,Beauty,Marketplace,3,96.81,37.49
NR-5870,2025-05-01,Beauty,Web,2,63.52,25.92
NR-6384,2025-08-21,Apparel,Web,1,51.67,25.61
NR-6971,2025-11-09,Home Goods,Marketplace,3,218.2,116.04
NR-6207,2025-07-22,Apparel,Retail Store,3,157.4,75.56
NR-6974,2025-11-25,Home Goods,Retail Store,2,144.12,77.28
NR-5058,2025-01-16,Home Goods,Retail Store,1,60.13,32.0
NR-6091,2025-06-01,Outdoor,Web,2,166.83,79.66
NR-7149,2025-12-11,Electronics,Web,2,428.53,264.25
NR-7424,2026-01-24,Apparel,Retail Store,2,114.35,55.91
NR-8276,2026-05-18,Apparel,Web,3,149.84,70.72
NR-7201,2025-12-13,Apparel,Web,2,114.91,51.95
NR-5358,2025-02-10,Outdoor,Web,2,168.39,83.84
NR-7687,2026-02-22,Beauty,Retail Store,2,57.62,22.23
NR-8355,2026-05-11,Outdoor,Web,2,166.73,79.88
NR-5562,2025-04-15,Electronics,Web,1,187.72,99.47
NR-5800,2025-05-14,Home Goods,Web,1,59.36,30.32
NR-8073,2026-04-01,Apparel,Retail Store,1,55.14,26.61
NR-6915,2025-11-26,Electronics,Web,1,193.14,110.51
NR-8445,2026-06-17,Electronics,Web,2,405.93,322.22
NR-6268,2025-07-21,Outdoor,Retail Store,1,93.34,47.35
NR-5867,2025-05-09,Beauty,Marketplace,3,87.17,33.93
NR-6264,2025-07-06,Outdoor,Web,1,86.36,44.47
NR-8593,2026-06-27,Outdoor,Web,3,268.96,138.42
NR-8149,2026-04-15,Outdoor,Web,1,96.92,48.32
NR-6244,2025-07-03,Beauty,Web,3,115.0,47.27
NR-8552,2026-06-25,Beauty,Marketplace,1,29.82,11.4
NR-6395,2025-08-13,Apparel,Web,2,114.45,52.59
NR-8210,2026-05-07,Electronics,Web,3,684.78,527.49
NR-5085,2025-01-07,Apparel,Marketplace,2,112.39,54.7
NR-5592,2025-04-17,Electronics,Web,3,615.76,355.07
NR-6345,2025-08-04,Home Goods,Retail Store,2,150.2,82.22
NR-6861,2025-10-04,Outdoor,Web,3,340.6,172.03
NR-8441,2026-06-06,Electronics,Web,2,518.83,418.82
NR-7325,2026-01-20,Electronics,Web,2,380.31,248.66
NR-5298,2025-02-19,Beauty,Retail Store,2,55.74,22.64
NR-7276,2025-12-24,Beauty,Web,2,61.29,24.34
NR-6153,2025-07-26,Home Goods,Web,1,63.93,32.23
NR-6117,2025-07-12,Electronics,Web,2,455.77,256.32
NR-5672,2025-04-23,Apparel,Retail Store,1,52.73,25.3
NR-8500,2026-06-25,Apparel,Marketplace,1,48.07,22.43
NR-5080,2025-01-04,Apparel,Web,1,57.4,27.32
NR-7827,2026-03-06,Home Goods,Marketplace,3,224.65,113.5
NR-6009,2025-06-12,Apparel,Retail Store,3,127.89,58.81
NR-5657,2025-04-17,Apparel,Web,3,128.42,66.47
NR-6846,2025-10-11,Beauty,Marketplace,1,31.07,12.08
NR-7772,2026-03-02,Electronics,Marketplace,2,503.57,347.69
NR-5691,2025-04-05,Beauty,Retail Store,1,27.24,11.12
NR-8485,2026-06-01,Home Goods,Web,1,58.27,30.26
NR-6327,2025-08-12,Electronics,Web,1,228.83,122.65
NR-7746,2026-02-09,Outdoor,Retail Store,1,104.82,50.4
NR-5481,2025-03-04,Beauty,Retail Store,3,106.51,41.94
NR-6573,2025-09-13,Apparel,Retail Store,2,110.58,48.8
NR-6767,2025-10-11,Home Goods,Web,2,115.01,57.73
NR-7041,2025-11-04,Beauty,Retail Store,1,37.35,15.41
NR-6080,2025-06-18,Outdoor,Retail Store,2,182.98,93.69
NR-6871,2025-10-07,Outdoor,Retail Store,3,295.44,143.17
NR-7107,2025-11-08,Outdoor,Marketplace,3,258.32,135.3
NR-6265,2025-07-05,Outdoor,Web,2,162.93,80.77
NR-7297,2025-12-22,Outdoor,Retail Store,3,263.02,128.41
NR-5912,2025-05-10,Outdoor,Web,1,90.37,44.27
NR-6746,2025-10-04,Home Goods,Web,3,188.18,95.85
NR-7837,2026-03-07,Apparel,Retail Store,2,112.75,52.79
NR-7076,2025-11-20,Outdoor,Web,3,285.72,141.07
NR-8596,2026-06-13,Outdoor,Web,3,332.6,165.58
NR-5554,2025-03-16,Outdoor,Marketplace,1,109.55,56.73
NR-5640,2025-04-03,Apparel,Web,1,44.03,21.04
NR-5038,2025-01-09,Electronics,Retail Store,1,261.81,142.53
NR-7988,2026-04-22,Electronics,Retail Store,1,193.05,142.0
NR-7855,2026-03-07,Apparel,Retail Store,2,100.84,48.59
NR-5405,2025-03-10,Electronics,Web,3,685.48,375.68
NR-6464,2025-08-04,Outdoor,Web,3,282.7,138.35
NR-5634,2025-04-21,Home Goods,Web,2,149.51,77.44
NR-7798,2026-03-23,Home Goods,Retail Store,3,204.83,98.36
NR-6529,2025-09-03,Electronics,Web,1,248.83,133.54
NR-5423,2025-03-05,Home Goods,Web,3,193.44,97.95
NR-5471,2025-03-16,Apparel,Retail Store,2,94.64,45.81
NR-6648,2025-09-23,Outdoor,Web,1,96.98,47.87
NR-8006,2026-04-27,Home Goods,Retail Store,-2,124.9,64.16
NR-7457,2026-01-02,Beauty,Retail Store,3,85.0,33.09
NR-6981,2025-11-04,Home Goods,Web,2,154.95,83.74
NR-6493,2025-09-24,Electronics,Web,2,448.92,262.31
NR-7835,2026-03-19,Apparel,Web,1,54.31,25.78
NR-6760,2025-10-21,Home Goods,Retail Store,3,183.5,90.66
NR-7548,2026-02-26,Electronics,Web,3,630.48,428.94
NR-5093,2025-01-02,Apparel,Web,3,168.51,81.36
NR-8422,2026-06-26,Electronics,Marketplace,3,777.85,603.05
NR-5494,2025-03-19,Beauty,Retail Store,2,66.08,26.99
NR-8618,2026-06-10,Outdoor,Web,2,192.71,91.45
NR-6544,2025-09-20,Home Goods,Web,1,58.22,29.36
NR-7579,2026-02-23,Electronics,Web,1,217.66,152.1
NR-6786,2025-10-07,Apparel,Retail Store,2,97.91,45.11
NR-6571,2025-09-26,Apparel,Marketplace,1,44.81,20.75
NR-8364,2026-05-21,Outdoor,Retail Store,2,216.91,110.36
NR-6078,2025-06-23,Outdoor,Web,3,283.04,134.45
NR-5022,2025-01-13,Electronics,Web,2,508.94,281.26
NR-6596,2025-09-14,Apparel,Web,1,49.32,23.41
NR-6851,2025-10-20,Beauty,Web,2,71.55,27.02
NR-6592,2025-09-09,Apparel,Web,1,54.21,25.52
NR-6362,2025-08-10,Home Goods,Web,3,167.5,89.64
NR-5841,2025-05-19,Apparel,Web,3,154.83,75.64
NR-6357,2025-08-09,Home Goods,Marketplace,3,213.99,111.59
NR-5244,2025-02-19,Home Goods,Retail Store,2,114.94,61.21
NR-5024,2025-01-27,Electronics,Web,2,392.93,219.53
NR-5799,2025-05-01,Home Goods,Retail Store,2,140.39,73.73
NR-5719,2025-04-06,Outdoor,Web,1,108.18,53.05
NR-7636,2026-02-05,Apparel,Web,3,142.01,63.27
NR-8411,2026-06-24,Electronics,Web,3,783.36,585.32
NR-7550,2026-02-14,Electronics,Retail Store,2,482.08,334.68
NR-8196,2026-05-14,Electronics,Retail Store,2,398.1,307.48
NR-5450,2025-03-08,Apparel,Retail Store,2,114.43,55.21
NR-7360,2026-01-07,Electronics,Web,3,592.88,390.23
NR-6319,2025-08-03,Electronics,Web,2,374.19,209.62
NR-7061,2025-11-02,Beauty,Web,2,58.33,23.98
NR-7585,2026-02-04,Home Goods,Web,2,114.43,56.15
NR-8467,2026-06-04,Home Goods,Web,1,73.33,37.21
NR-5490,2025-03-01,Beauty,Web,2,75.58,29.88
NR-6908,2025-11-02,Electronics,Marketplace,1,247.07,146.53
NR-6769,2025-10-10,Home Goods,Marketplace,3,173.05,92.35
NR-6687,2025-09-01,Outdoor,Web,1,84.81,40.66
NR-7576,2026-02-12,Electronics,Retail Store,2,527.44,361.52
NR-6923,2025-11-02,Electronics,Retail Store,2,433.67,257.85
NR-5590,2025-04-13,Electronics,Web,1,222.81,120.38
NR-6473,2025-08-20,Outdoor,Retail Store,3,302.05,153.47
NR-7179,2025-12-24,Home Goods,Web,1,75.02,39.75
NR-7914,2026-03-09,Beauty,Web,3,105.67,39.79
NR-5688,2025-04-17,Beauty,Web,2,59.51,24.83
NR-5625,2025-04-17,Home Goods,Marketplace,1,75.21,37.8
NR-6535,2025-09-10,Home Goods,Web,2,154.3,80.46
NR-8221,2026-05-01,Electronics,Web,3,758.53,592.49
NR-8318,2026-05-05,Beauty,Web,1,29.96,11.4
NR-6955,2025-11-15,Home Goods,Web,3,213.66,112.73
NR-5644,2025-04-02,Apparel,Marketplace,1,43.91,22.84
NR-8483,2026-06-15,Home Goods,Retail Store,2,152.2,76.57
NR-7175,2025-12-25,Home Goods,Retail Store,1,69.79,37.83
NR-8459,2026-06-20,Home Goods,Retail Store,2,114.32,60.39
NR-7298,2025-12-14,Outdoor,Marketplace,2,185.63,87.92
NR-5595,2025-04-23,Electronics,Marketplace,1,247.68,135.36
NR-7037,2025-11-11,Beauty,Marketplace,3,92.04,39.61
NR-7025,2025-11-25,Apparel,Marketplace,3,147.01,68.88
NR-5287,2025-02-09,apparel,Web,3,164.25,81.68
NR-5162,2025-01-06,Outdoor,Web,3,249.93,123.07
NR-8477,2026-06-15,Home Goods,Web,2,133.04,68.44
NR-8229,2026-05-09,Home Goods,Web,1,60.19,31.84
NR-6467,2025-08-11,Outdoor,Web,1,93.66,46.56
NR-7145,2025-12-16,Electronics,Web,1,246.83,148.98
NR-5352,2025-02-26,Outdoor,Web,1,93.81,45.2
NR-8033,2026-04-10,Home Goods,Web,1,73.21,40.02
NR-7601,2026-02-05,Home Goods,Retail Store,2,144.5,75.75
NR-5673,2025-04-02,Apparel,Web,3,152.92,78.72
NR-6530,2025-09-17,Electronics,Retail Store,1,197.04,113.41
NR-6960,2025-11-22,Home Goods,Web,1,73.96,37.16
NR-7717,2026-02-09,Outdoor,Retail Store,3,296.33,144.48
NR-5330,2025-02-13,Outdoor,Web,1,100.95,51.05
NR-5880,2025-05-24,Beauty,Retail Store,1,37.69,15.24
NR-6360,2025-08-09,Home Goods,Web,1,55.95,28.75
NR-5224,2025-02-22,Home Goods,Retail Store,3,221.18,112.04
NR-7044,2025-11-03,Beauty,Retail Store,2,63.81,26.07
NR-7657,2026-02-14,Apparel,Retail Store,1,49.77,22.2
NR-5705,2025-04-07,Beauty,Web,3,95.86,40.18
NR-7159,2025-12-15,Home Goods,Retail Store,2,112.45,56.71
NR-8223,2026-05-26,Electronics,Web,1,196.74,148.29
NR-7397,2026-01-04,Home Goods,Web,1,60.71,31.83
NR-8607,2026-06-23,Outdoor,Web,2,192.34,99.9
NR-7502,2026-01-08,Outdoor,Retail Store,1,105.24,53.89
NR-7522,2026-01-05,Outdoor,Retail Store,2,190.09,96.53
NR-5305,2025-02-02,Beauty,Retail Store,1,35.41,13.24
NR-6924,2025-11-27,Electronics,Retail Store,3,667.74,400.62
NR-7984,2026-04-23,Electronics,Retail Store,3,595.89,447.6
NR-7454,2026-01-03,Beauty,Retail Store,1,37.32,15.62
NR-6044,2025-06-14,Beauty,Web,2,70.8,28.75
NR-7117,2025-12-11,Electronics,Web,3,708.74,460.01
NR-8281,2026-05-04,Apparel,Marketplace,2,95.24,45.04
NR-8501,2026-06-09,Apparel,Web,2,112.36,55.95
NR-6784,2025-10-19,Apparel,Web,3,132.7,65.24
NR-7379,2026-01-01,Home Goods,Web,2,131.97,70.22
NR-8427,2026-06-19,Electronics,Retail Store,2,454.92,371.01
NR-6084,2025-06-02,Outdoor,Marketplace,3,280.51,143.43
NR-5289,2025-02-24,Apparel,Web,3,171.04,80.58
NR-7572,2026-02-23,Electronics,Web,3,588.7,405.07
NR-5113,2025-01-14,Beauty,Web,3,106.98,41.55
NR-5916,2025-06-08,Electronics,Web,1,196.8,105.58
NR-5525,2025-03-13,Outdoor,Web,3,252.5,133.08
NR-5541,2025-03-21,Outdoor,Marketplace,3,258.26,128.4
NR-6258,2025-07-05,Outdoor,Web,1,113.86,55.0
NR-6495,2025-09-01,Electronics,Retail Store,2,411.5,235.57
NR-7361,2026-01-25,Electronics,Retail Store,1,244.39,155.3
NR-8012,2026-04-04,Home Goods,Web,2,124.12,64.35
NR-8303,2026-05-22,Apparel,Retail Store,3,161.48,80.33
NR-6351,2025-08-26,Home Goods,Web,1,68.76,37.49
NR-7892,2026-03-07,Beauty,Web,2,71.78,29.05
NR-6401,2025-08-14,Apparel,Retail Store,2,108.68,52.62
NR-8571,2026-06-04,Beauty,Retail Store,2,63.31,26.21
NR-8428,2026-06-12,Electronics,Marketplace,1,251.61,198.07
NR-7027,2025-11-23,Beauty,Web,3,84.88,35.96
NR-7346,2026-01-09,Electronics,Web,3,650.92,432.8
NR-7139,2025-12-27,Electronics,Retail Store,3,603.67,359.46
NR-8458,2026-06-13,HOME GOODS,Web,3,217.69,113.7
NR-7868,2026-03-15,Apparel,Web,3,145.2,68.83
NR-6942,2025-11-06,Home Goods,Retail Store,2,114.04,56.94
NR-8127,2026-04-20,Beauty,Retail Store,3,109.92,42.12
NR-6331,2025-08-15,Home Goods,Retail Store,2,113.66,61.19
NR-6079,2025-06-25,Outdoor,Web,3,277.62,132.93
NR-5686,2025-04-21,Beauty,Retail Store,1,28.34,11.65
NR-8044,2026-04-23,Apparel,Retail Store,1,40.81,18.9
NR-5643,2025-04-26,Apparel,Web,1,47.25,23.56
NR-6622,2025-09-08,Beauty,Web,1,29.53,11.02
NR-7706,2026-02-02,Beauty,Web,2,71.84,28.57
NR-6775,2025-10-09,Apparel,Retail Store,3,160.29,72.85
NR-6880,2025-10-10,Outdoor,Web,1,86.02,44.52
NR-5555,2025-04-08,Electronics,Retail Store,2,511.82,296.43
NR-7959,2026-04-20,Electronics,Retail Store,1,255.74,190.31
NR-6426,2025-08-08,Beauty,Web,3,112.31,42.95
NR-5516,2025-03-01,Outdoor,Web,1,96.71,50.88
NR-6256,2025-07-11,Outdoor,Retail Store,1,99.38,51.76
NR-8141,2026-04-20,Outdoor,Retail Store,1,88.79,45.07
NR-7951,2026-03-25,Outdoor,Retail Store,3,273.38,132.4
NR-5500,2025-03-21,Beauty,Web,1,30.14,11.7
NR-7413,2026-01-26,Apparel,Marketplace,2,112.47,56.61
NR-6041,2025-06-08,Beauty,Web,3,88.52,35.77
NR-5742,2025-04-17,Outdoor,Retail Store,3,337.3,166.78
NR-6304,2025-08-22,Electronics,Retail Store,1,212.84,121.77
NR-6385,2025-08-11,Apparel,Web,3,134.49,62.82
NR-7997,2026-04-15,Electronics,Web,3,763.58,582.52
NR-6466,2025-08-06,Outdoor,Retail Store,2,162.07,80.55
NR-7399,2026-01-07,Home Goods,Web,1,55.54,29.9
NR-6369,2025-08-20,Home Goods,Web,3,175.47,89.92
NR-6347,2025-08-05,Home Goods,Retail Store,1,77.04,40.83
NR-7111,2025-12-02,Electronics,Web,3,562.33,341.24
NR-5730,2025-04-10,Outdoor,Web,2,186.35,95.0
NR-6788,2025-10-23,Apparel,Retail Store,2,112.8,53.47
NR-5868,2025-05-24,Beauty,Marketplace,2,56.48,22.18
NR-5542,2025-03-16,Outdoor,Web,3,261.92,130.28
NR-8562,2026-06-15,Beauty,Web,3,98.97,39.58
NR-7573,2026-02-14,Electronics,Marketplace,1,249.04,164.35
NR-5206,2025-02-09,Electronics,Retail Store,1,245.25,136.54
NR-8118,2026-04-27,Beauty,Retail Store,2,55.95,22.17
NR-6482,2025-08-06,Outdoor,Marketplace,2,182.86,94.38
NR-5340,2025-02-11,Outdoor,Retail Store,2,176.21,89.65
NR-7844,2026-03-09,Apparel,Retail Store,1,51.48,25.16
NR-5961,2025-06-16,Home Goods,Web,2,131.76,71.78
NR-7694,2026-02-10,Beauty,Retail Store,2,73.84,29.69
NR-7947,2026-03-07,Outdoor,Retail Store,3,256.35,131.11
NR-7389,2026-01-07,Home Goods,Marketplace,3,216.1,110.81
NR-7568,2026-02-13,Electronics,Web,1,241.72,154.83
NR-5706,2025-04-22,Beauty,Web,3,94.39,38.41
NR-6684,2025-09-20,Outdoor,Marketplace,2,214.78,107.37
NR-5429,2025-03-08,Home Goods,Retail Store,1,68.66,37.04
NR-7365,2026-01-23,Home Goods,Retail Store,1,68.76,35.51
NR-5367,2025-03-12,Electronics,Web,2,434.23,229.5
NR-6292,2025-08-12,Electronics,Marketplace,1,260.33,151.11
NR-7448,2026-01-19,APPAREL,Web,1,55.07,26.05
NR-8420,2026-06-07,Electronics,Retail Store,2,440.12,361.19
NR-7216,2025-12-21,Apparel,Retail Store,2,107.43,51.54
NR-7642,2026-02-16,Apparel,Web,1,52.48,24.28
NR-6505,2025-09-02,Electronics,Web,2,506.54,284.36
NR-5505,2025-03-22,Beauty,Marketplace,1,27.24,11.17
NR-7026,2025-11-22,Beauty,Web,1,28.11,11.88
NR-6536,2025-09-14,Home Goods,Marketplace,3,221.71,110.85
NR-6202,2025-07-10,Apparel,Web,1,45.3,22.04
NR-6772,2025-10-06,Apparel,Retail Store,1,51.36,23.95
NR-7763,2026-03-27,Electronics,Web,2,429.43,306.37
NR-6389,2025-08-11,Apparel,Web,1,56.04,26.64
NR-6146,2025-07-02,Home Goods,Web,1,59.97,29.65
NR-7713,2026-02-25,Outdoor,Retail Store,1,88.88,42.24
